Epoch,Accuracy,Loss
0,54.98,1.254002597
1,65.32,0.972954152
2,67.13,0.93378161
3,68.77,0.91032397
4,80,0.581739052
5,68.65,0.938592084
6,73.77,0.79435716
7,75.52,0.744480769
8,80.39,0.595713869
9,82.54,0.543826713
10,83.86,0.472113574
11,85.19,0.431066253
12,86.14,0.402829457
13,87.6,0.381799808
14,87.71,0.363376762
15,74.74,0.801184228
16,81.06,0.56398838
17,82.43,0.53950202
18,78.53,0.687083595
19,77.74,0.697528246
20,82.76,0.513392536
21,84.89,0.460605942
22,82.42,0.542663575
23,85.95,0.423314475
24,86.84,0.401282517
25,86.43,0.411534246
26,87.3,0.391146034
27,87.49,0.402046851
28,88.26,0.369892525
29,89.6,0.333924635
30,89.71,0.326122412
31,90.06,0.311507115
32,90.69,0.308054123
33,90.72,0.306156163
34,90.71,0.305374204
35,80.56,0.566779509
36,85.21,0.458159035
37,81.29,0.593567513
38,83.94,0.496456957
39,82.07,0.544855444
40,85.23,0.45205928
41,84.66,0.46981353
42,85.52,0.455255801
43,77.76,0.753847438
44,86.29,0.437246071
45,84.6,0.491751213
46,86.99,0.396364817
47,85.8,0.460591932
48,84,0.515076712
49,86.13,0.430524583
50,86.17,0.432117905
51,88.38,0.365341007
52,87.08,0.43754796
53,87.79,0.386329892
54,89.02,0.355860004
55,88.89,0.343201393
56,88.84,0.377641362
57,88.32,0.37894821
58,89.96,0.340398905
59,89.4,0.352259778
60,90.26,0.338601948
61,89.68,0.350409284
62,90.89,0.326671183
63,90.84,0.329992937
64,90.53,0.334838793
65,91.18,0.316779092
66,91.33,0.333778221
67,91.57,0.323557916
68,91.77,0.323222206
69,91.72,0.326392937
70,91.64,0.32708586
71,91.73,0.326670022
72,91.88,0.323768887
73,91.92,0.326617038
74,91.95,0.324420062
75,74.5,1.040141232
76,82.78,0.560668059
77,84.57,0.491962397
78,84.07,0.528632492
79,83.49,0.481112363
80,83.81,0.53721196
81,84.49,0.4999501
82,84.91,0.465122637
83,84.61,0.472806692
84,82.77,0.563442374
85,84.32,0.534510469
86,84.75,0.47365315
87,85.66,0.478887732
88,88.29,0.360885447
89,87.67,0.407287755
90,87.5,0.388977701
91,86.12,0.434839725
92,82.16,0.612549854
93,87.14,0.387466729
94,87.51,0.404452318
95,83.86,0.519906166
96,87.58,0.399612929
97,87.77,0.396929529
98,86.94,0.443466654
99,87.34,0.439749894
100,87.93,0.377847062
101,86.8,0.434797081
102,88.81,0.371015326
103,87.88,0.412472659
104,88.71,0.376116544
105,88.82,0.377970768
106,85.62,0.480006878
107,87.14,0.425562745
108,87.53,0.424526123
109,87.97,0.401987963
110,89.32,0.336914743
111,88.9,0.368714625
112,88.84,0.368766261
113,90.22,0.349631087
114,88.93,0.393113662
115,89.14,0.383137737
116,88.18,0.42162659
117,90.3,0.339377582
118,90.18,0.333074357
119,89.63,0.377211541
120,90.43,0.343469728
121,90.43,0.345512968
122,90.45,0.34496526
123,89.72,0.371085958
124,90.81,0.332039483
125,91,0.331473233
126,91.38,0.327279017
127,90.66,0.347305753
128,91.28,0.328877209
129,91.07,0.347199661
130,91.34,0.341122548
131,91.61,0.333445707
132,91.13,0.339399537
133,91.78,0.324723246
134,91.69,0.34344982
135,91.74,0.340932177
136,91.87,0.349758255
137,91.84,0.35187761
138,92.27,0.346263617
139,92.2,0.350698432
140,92.45,0.338076623
141,92.46,0.345163771
142,92.49,0.342389434
143,92.3,0.34753765
144,92.61,0.340610479
145,92.53,0.34633167
146,92.73,0.341334082
147,92.69,0.345797253
148,92.64,0.342948757
149,92.68,0.343699735
150,92.67,0.344031686
151,92.7,0.34608533
152,92.81,0.345169284
153,92.82,0.346072979
154,92.74,0.344625505
