Epoch,Accuracy,Loss
0,76.63,0.84152466
1,84.54,0.528240317
2,86.86,0.422804564
3,89.64,0.37539703
4,92.04,0.289689298
5,83.87,0.499072998
6,83.74,0.518001176
7,88.06,0.380454603
8,83.74,0.522330311
9,89.08,0.367011791
10,88.92,0.371735206
11,90.4,0.32428136
12,91.81,0.301329442
13,92.3,0.2935097
14,92.49,0.287774569
15,84.03,0.548914821
16,83.59,0.58179058
17,83.56,0.542848029
18,87.3,0.400342739
19,88.07,0.372871884
20,87.78,0.401957482
21,88.22,0.421673087
22,87.46,0.441845632
23,88.49,0.384794381
24,90.09,0.338633602
25,90.69,0.301422758
26,89.28,0.393933479
27,91.41,0.304543669
28,91.42,0.314587451
29,91.9,0.295668329
30,92.03,0.296527772
31,92.49,0.296936359
32,92.61,0.294469976
33,92.67,0.288932174
34,92.75,0.291267016
35,78.78,0.753299856
36,81.39,0.702095746
37,85.85,0.467070734
38,86.84,0.456045099
39,86.35,0.429177415
40,87.16,0.406703007
41,82.69,0.662405723
42,88.46,0.364862028
43,88.2,0.406616241
44,88.14,0.376091566
45,89.11,0.350934431
46,86.32,0.488818019
47,87.27,0.420322746
48,87.92,0.421908932
49,87.03,0.44985565
50,89.94,0.339803661
51,88.97,0.36319703
52,86.94,0.4578176
53,88,0.404856961
54,84.34,0.594708291
55,88.79,0.388508992
56,89.95,0.374483701
57,90.27,0.357298149
58,90.42,0.351983733
59,91.79,0.306594196
60,91.52,0.320442449
61,91.68,0.312516682
62,91.81,0.323374163
63,91.8,0.325285626
64,92.08,0.333108814
65,92.11,0.317101286
66,92.45,0.319010751
67,92.78,0.3248017
68,92.74,0.324747138
69,92.76,0.322582958
70,92.75,0.324753026
71,92.81,0.321971993
72,92.83,0.32221891
73,92.89,0.321631374
74,92.82,0.32588246
75,87.18,0.429254212
76,86.98,0.424011816
77,85.35,0.453899188
78,87.31,0.397744379
79,85.13,0.497881986
80,85.12,0.498508633
81,86.53,0.426229263
82,85.84,0.498941616
83,87.46,0.421624278
84,87.73,0.384160344
85,86.03,0.485775387
86,84.75,0.48506914
87,87.65,0.417934616
88,88.65,0.366897962
89,87.39,0.42338216
90,88.57,0.38591265
91,88.69,0.361712032
92,86.76,0.442994474
93,88.41,0.380380715
94,86.99,0.430829592
95,88.35,0.407439541
96,89.16,0.357636367
97,86.13,0.491113424
98,88.83,0.374627277
99,87.34,0.459653746
100,87.73,0.41794517
101,86.13,0.467259533
102,89.65,0.343101427
103,88.56,0.40918152
104,89.09,0.369884261
105,87.06,0.433657472
106,89.87,0.356564151
107,88.57,0.380092933
108,89.76,0.345063308
109,88.67,0.411140829
110,89.86,0.343497501
111,87.42,0.419658385
112,89.57,0.362635143
113,90.8,0.324209186
114,87.87,0.437357991
115,90.3,0.34074573
116,89.86,0.380353824
117,90.07,0.340320883
118,89.36,0.399263008
119,88.96,0.438180054
120,91.2,0.321052542
121,88.82,0.429588892
122,90.21,0.364752997
123,91.18,0.332977486
124,91.71,0.308630552
125,91.14,0.343612445
126,90.78,0.359704362
127,91.39,0.345107334
128,91.42,0.334958667
129,92.02,0.32625353
130,91.68,0.336126034
131,92.23,0.32301344
132,92.26,0.335683125
133,91.99,0.351103973
134,92.18,0.33694789
135,92.51,0.331430087
136,92.55,0.331750391
137,92.56,0.340851858
138,92.64,0.337600877
139,92.79,0.337335567
140,92.5,0.340651143
141,92.81,0.335554049
142,92.87,0.339457986
143,93.01,0.337775679
144,93.03,0.3367292
145,92.99,0.341411079
146,93.04,0.343765028
147,93.17,0.341612553
148,93.1,0.343075739
149,93.16,0.340355554
150,93.05,0.341922195
151,93.04,0.343350113
152,92.99,0.33980081
153,93.04,0.343112485
154,93.07,0.341235054
