Epoch,Accuracy,Loss
0,83.35,0.560017525
1,80.96,0.638249521
2,88.45,0.384106225
3,89.79,0.328882454
4,91.53,0.286512715
5,82.48,0.600623182
6,83.25,0.532123648
7,86.06,0.431119597
8,86.48,0.436833976
9,84.34,0.55010923
10,89.34,0.355463267
11,90.61,0.321620751
12,91.05,0.322671207
13,91.88,0.283394632
14,92.16,0.282734091
15,81.67,0.642029526
16,85.26,0.474778198
17,85.3,0.470786291
18,87.83,0.409312882
19,85.45,0.488027724
20,87.01,0.416819788
21,88.02,0.390736202
22,87.66,0.41620352
23,87.01,0.453709026
24,88.1,0.392191167
25,89.44,0.366132875
26,89.27,0.379223033
27,89.92,0.349491237
28,91.3,0.302086682
29,91.22,0.307372343
30,91.37,0.315675358
31,91.84,0.300807649
32,92.13,0.294493419
33,92.31,0.289926604
34,92.28,0.289545388
35,84.61,0.529456621
36,87.07,0.412875012
37,86.21,0.464192163
38,81.55,0.717222548
39,83.85,0.537399408
40,84.59,0.521188037
41,85.53,0.488468783
42,87.95,0.391158627
43,85.25,0.514795032
44,88.12,0.37081774
45,86.17,0.497562657
46,85.94,0.509873529
47,88.91,0.377705863
48,86.22,0.44754459
49,86.95,0.449497256
50,86.93,0.477634763
51,86.95,0.468774133
52,89.73,0.33754563
53,89.12,0.377886852
54,88.8,0.391501574
55,88.74,0.41733246
56,89.97,0.332602686
57,89.99,0.353303684
58,90.55,0.339756045
59,89.81,0.365562327
60,91.02,0.321224929
61,91.28,0.31558631
62,90.29,0.364633187
63,91.03,0.345362466
64,91.81,0.310345932
65,91.56,0.326418957
66,91.84,0.326664576
67,91.91,0.315234397
68,91.97,0.316764899
69,92.16,0.311077043
70,92.04,0.312770231
71,92.01,0.312840638
72,92.13,0.319204446
73,92.14,0.315864755
74,92.12,0.313299058
75,86.81,0.432492899
76,85.82,0.475534249
77,84.96,0.509942388
78,84.44,0.537130869
79,83.97,0.534183806
80,86.2,0.447336382
81,86,0.458401172
82,85.32,0.503693676
83,86.37,0.458663359
84,85.5,0.469353979
85,85.35,0.485687146
86,87.77,0.383040479
87,86.01,0.443383363
88,88.93,0.367092228
89,86.36,0.424510879
90,88.45,0.371864218
91,87.74,0.40959014
92,84.62,0.543773181
93,83.9,0.544713801
94,87.58,0.406362669
95,86.72,0.45521976
96,86.16,0.481818776
97,87.99,0.399530202
98,87.51,0.39679908
99,89.38,0.34437578
100,87.86,0.376766803
101,88.77,0.350036455
102,87.8,0.421857053
103,86.49,0.44564454
104,88.51,0.376298452
105,89.2,0.357165077
106,88.94,0.400710035
107,87.4,0.432330974
108,89.12,0.36840376
109,88.23,0.409402112
110,88.54,0.415810053
111,85.94,0.528325817
112,88.98,0.378523502
113,88.23,0.4242072
114,88.02,0.455019489
115,89.58,0.349891708
116,89.82,0.352908351
117,88.85,0.396917754
118,89.48,0.367059052
119,89,0.385348734
120,89.24,0.379942751
121,88.84,0.408383232
122,89.83,0.372844579
123,90.18,0.362824588
124,90.76,0.340669565
125,90.57,0.335938276
126,90.59,0.348626554
127,90.04,0.380947008
128,91,0.350450255
129,90.75,0.353818054
130,90.73,0.361876241
131,91.12,0.347461359
132,91.43,0.336447025
133,91.32,0.345647302
134,91.5,0.344187156
135,91.69,0.337097672
136,91.59,0.333014837
137,91.46,0.339535608
138,91.88,0.336004006
139,91.95,0.33019274
140,91.7,0.330435438
141,91.92,0.344715321
142,91.93,0.346402135
143,91.78,0.335860737
144,91.99,0.340845371
145,92.1,0.336184769
146,91.99,0.345769816
147,92.17,0.338419143
148,92.09,0.337974854
149,92.01,0.340826876
150,92.06,0.341141227
151,92.05,0.337423292
152,92.12,0.341525047
153,92.1,0.342299861
154,92.12,0.337029441
