Epoch,Accuracy,Loss
0,54.64,1.324179035
1,63.03,1.072731441
2,73.01,0.7847556
3,72.84,0.828415847
4,80.67,0.560651026
5,72.6,0.830529743
6,71.72,0.909196451
7,75.95,0.7235473
8,75.27,0.802630611
9,82.1,0.527152745
10,83.02,0.502576539
11,82.02,0.550838211
12,85.3,0.424338115
13,87.19,0.378446952
14,87.45,0.370161076
15,79.76,0.60238057
16,79.56,0.637205355
17,80.42,0.613489448
18,82.78,0.513091741
19,66.39,1.364162484
20,80.22,0.65402081
21,85.07,0.44427986
22,81.91,0.588061069
23,85.16,0.446208496
24,86.57,0.411382846
25,87.3,0.385938159
26,88.52,0.363985892
27,86.82,0.430639126
28,87.61,0.371269849
29,88.87,0.336145681
30,89.42,0.327551125
31,89.84,0.318973829
32,90.11,0.310496547
33,89.94,0.311468755
34,90.16,0.307988579
35,79.23,0.643716364
36,83.68,0.489961119
37,82.63,0.534915715
38,83.06,0.554444357
39,84,0.496805829
40,83.69,0.503901149
41,84.97,0.46920823
42,87.39,0.395878558
43,85.11,0.463188884
44,82.13,0.579989803
45,85.28,0.476475516
46,80.32,0.662144966
47,85.78,0.44353241
48,87.1,0.402202417
49,87.18,0.412073834
50,88.14,0.368840878
51,87.01,0.428580058
52,87.71,0.384314191
53,86.82,0.424715278
54,88.46,0.373788309
55,89.05,0.345940603
56,88.78,0.360782603
57,88.83,0.360594821
58,88.66,0.371757408
59,88.12,0.399532439
60,89.21,0.340960493
61,90.06,0.330764258
62,90.14,0.32020772
63,89.86,0.328575555
64,90.39,0.319774113
65,90.95,0.301262718
66,90.86,0.30360924
67,90.8,0.315324315
68,90.98,0.298653316
69,91.11,0.306702069
70,91.25,0.299211643
71,91.37,0.301031915
72,91.35,0.30282946
73,91.38,0.301216419
74,91.27,0.299761534
75,68.44,1.322618732
76,79.51,0.67228308
77,84.48,0.481265813
78,85.29,0.459260165
79,82.61,0.545965198
80,83.69,0.485021351
81,84.93,0.484201659
82,82.78,0.579409727
83,86.96,0.397732953
84,86.18,0.4442523
85,86.04,0.425019245
86,86.12,0.482676152
87,86.76,0.410879241
88,82.87,0.589745176
89,85.49,0.495108801
90,86.93,0.412785489
91,87.48,0.38655839
92,84.67,0.514492504
93,86.84,0.417788502
94,87.62,0.376062964
95,84.67,0.491617735
96,86.59,0.419523717
97,86.41,0.453470558
98,87.31,0.437191289
99,88.69,0.357845024
100,88.08,0.39335926
101,88.39,0.386539135
102,88.21,0.398107187
103,87.26,0.44154172
104,88.8,0.366392382
105,88.4,0.364884351
106,88.19,0.397748133
107,87.08,0.401904758
108,87.27,0.421946741
109,86.83,0.432131097
110,86.49,0.443604166
111,86.64,0.480343672
112,89.61,0.344425023
113,88.82,0.363775211
114,88.19,0.388638913
115,89.14,0.35893146
116,86.54,0.499928827
117,87.31,0.471582009
118,89.93,0.335127265
119,89.81,0.356802014
120,89.22,0.375230141
121,90.21,0.338059662
122,89.9,0.35230127
123,89.01,0.399820439
124,89.75,0.363351134
125,90.38,0.338815008
126,89.59,0.371764505
127,89.52,0.370122748
128,90.51,0.338462065
129,90.43,0.353607563
130,90.78,0.341146355
131,90.72,0.345387904
132,90.84,0.349338596
133,90.97,0.332055686
134,90.74,0.351596724
135,90.79,0.354364723
136,91.11,0.330314637
137,91.57,0.32664428
138,91.21,0.34094633
139,91.21,0.352879903
140,91.38,0.342938549
141,91.63,0.33748062
142,91.74,0.348993725
143,91.85,0.335705475
144,91.87,0.337931843
145,92.05,0.324304277
146,92.12,0.326038328
147,91.94,0.326591073
148,92.1,0.331958571
149,92.16,0.328464666
150,92.03,0.327967459
151,92.24,0.326817418
152,92.14,0.331688577
153,92.05,0.33128659
154,92.06,0.331774083
