Epoch,Accuracy,Loss
0,85.63,0.448510015
1,76.44,0.828105329
2,87.75,0.390160769
3,89.69,0.347210208
4,91.1,0.300240022
5,84.38,0.485920861
6,85.96,0.462888746
7,84.99,0.467952307
8,87.21,0.409608192
9,87.66,0.398436701
10,89.45,0.347370469
11,89.62,0.338654217
12,91.07,0.301480604
13,91.74,0.290053668
14,91.61,0.289407197
15,82.88,0.581001641
16,85.28,0.496093567
17,83.63,0.565923908
18,78.13,0.835535912
19,85,0.496475778
20,87.16,0.393528471
21,86.5,0.437601865
22,87.19,0.426872523
23,88.61,0.387885362
24,89.01,0.369119861
25,89.61,0.324953555
26,88.82,0.372197365
27,90.38,0.333125884
28,90.88,0.306427594
29,90.82,0.316372483
30,91.43,0.291928861
31,91.73,0.290605179
32,91.94,0.293501471
33,92,0.286833398
34,92.07,0.284323482
35,83.31,0.550397894
36,84.81,0.47826933
37,79.85,0.697441817
38,85.9,0.438943595
39,79.44,0.691104225
40,85.46,0.461508966
41,84.77,0.481375785
42,83.81,0.518174399
43,86.33,0.420002919
44,86.01,0.470260563
45,85.64,0.470264408
46,87.98,0.405707402
47,84.96,0.516981483
48,87.35,0.411419839
49,87.69,0.42357955
50,88.25,0.380867695
51,89.04,0.333542323
52,87.61,0.42136819
53,89.79,0.345855287
54,88.14,0.403610529
55,89.26,0.364843981
56,89.89,0.337090973
57,88.95,0.368131536
58,89.22,0.365322301
59,89.74,0.352880452
60,90.45,0.338692801
61,90.1,0.352070783
62,91.1,0.311905063
63,91.08,0.32125812
64,91.37,0.317799526
65,91.5,0.323349019
66,91.54,0.309111274
67,91.7,0.296730596
68,91.9,0.302849037
69,91.96,0.294304496
70,91.88,0.304863086
71,92,0.305833968
72,92.03,0.303564552
73,92.04,0.298941461
74,91.95,0.301520787
75,82.8,0.600583521
76,85.98,0.429091591
77,84.3,0.541619771
78,85.89,0.461532579
79,83.82,0.550943058
80,84.93,0.494776276
81,87.67,0.400235795
82,86.56,0.428822362
83,86.92,0.40134782
84,87.09,0.41697457
85,85.65,0.517795411
86,81.99,0.61133317
87,86.96,0.415886411
88,85.85,0.465612447
89,85.24,0.502290316
90,86.73,0.439373116
91,87.73,0.403351372
92,86.85,0.418030398
93,87.2,0.405280402
94,87.28,0.440129714
95,87.69,0.367173413
96,88.07,0.407309753
97,87.54,0.402679887
98,87.27,0.434906231
99,87.89,0.393754145
100,88.32,0.384412324
101,84.96,0.491077209
102,87.94,0.401951923
103,87.33,0.424825119
104,88.3,0.386625867
105,87.89,0.391902316
106,87.98,0.40243117
107,88.74,0.362934577
108,88.57,0.370151675
109,88.9,0.37567029
110,89.72,0.336926676
111,86.95,0.458346064
112,89.06,0.367559716
113,89.55,0.344957446
114,89.54,0.35553368
115,88.41,0.378129506
116,90.08,0.338871072
117,89.37,0.359096632
118,89.19,0.385942895
119,89.34,0.356315913
120,90.12,0.324331575
121,90.31,0.335390029
122,90.37,0.323671635
123,90.22,0.325573497
124,90.33,0.344159559
125,90.75,0.314461141
126,90.77,0.31829873
127,90.2,0.359325472
128,90.53,0.318503746
129,90.75,0.341373985
130,90.86,0.33329935
131,91.22,0.32041806
132,91.01,0.325370541
133,91.12,0.32824866
134,91.56,0.317972972
135,91.26,0.339065893
136,91.13,0.335117565
137,91.27,0.327853083
138,91.62,0.31942394
139,91.81,0.321484387
140,92.12,0.317192706
141,91.97,0.318541751
142,91.97,0.317218945
143,91.83,0.325223192
144,91.8,0.323083899
145,92.2,0.319451293
146,92.14,0.318564118
147,92.2,0.319607735
148,92.2,0.314174742
149,92.17,0.315680477
150,92.24,0.31911057
151,92.21,0.320662883
152,92.18,0.317887687
153,92.19,0.317888682
154,92.19,0.31597527
