Epoch,Accuracy,Loss
0,85.26,0.454217095
1,87.82,0.390787142
2,88.21,0.441317644
3,91.95,0.321811967
4,93.1,0.307795665
5,87.73,0.398214898
6,86.84,0.445501348
7,88.59,0.398105619
8,85.84,0.534767158
9,91.17,0.34946472
10,91.36,0.346455651
11,92.03,0.344004628
12,93.06,0.352239117
13,93.12,0.351829284
14,93.31,0.344643239
15,88.67,0.376186841
16,86.42,0.44344738
17,89.86,0.342674964
18,88.87,0.375997632
19,88.62,0.430051054
20,88.49,0.434559175
21,90.12,0.364858807
22,89.51,0.39206301
23,91.17,0.34598871
24,91.68,0.342958026
25,90.77,0.382059001
26,92.42,0.333109631
27,92.79,0.338623826
28,92.95,0.359374069
29,93.11,0.374504973
30,93.29,0.351624275
31,93.36,0.355149883
32,93.48,0.354121729
33,93.53,0.35503159
34,93.56,0.351944083
35,84.78,0.552511788
36,85.26,0.526018568
37,87.19,0.445639251
38,89.35,0.368141883
39,89.69,0.390092286
40,89.33,0.361461836
41,89.22,0.379211668
42,89.28,0.355377218
43,89.8,0.359396628
44,89.33,0.361359867
45,90.11,0.373684866
46,90.5,0.338384642
47,90.52,0.381287472
48,91.07,0.361812879
49,89.76,0.386336313
50,91.1,0.351374525
51,90.64,0.33220185
52,91.8,0.32671034
53,91.5,0.362515559
54,91.91,0.333032691
55,91.5,0.354045025
56,91.8,0.355641005
57,92.41,0.339137413
58,92.31,0.358650358
59,92.84,0.374321577
60,93.13,0.3507389
61,93.1,0.36163136
62,92.84,0.388977342
63,93.59,0.356308871
64,93.61,0.35714617
65,93.91,0.347338255
66,93.88,0.350947426
67,93.9,0.351418334
68,93.85,0.352790524
69,93.69,0.351342558
70,94,0.349346076
71,93.95,0.348745966
72,93.99,0.352646254
73,93.91,0.350221557
74,93.92,0.348549952
75,85.58,0.48133885
76,87.97,0.430192974
77,87.26,0.437941895
78,88.94,0.363753692
79,89.8,0.358179494
80,89.58,0.361852731
81,90.5,0.343984753
82,88.12,0.427843634
83,88.45,0.414133614
84,87.12,0.479101839
85,89.58,0.358249475
86,90.71,0.327231084
87,89.04,0.408671628
88,90.2,0.329972051
89,89.65,0.391633803
90,89.91,0.37274281
91,90.1,0.321647562
92,88.99,0.394068256
93,90.58,0.341557991
94,91.07,0.338482184
95,90.85,0.331371072
96,90.9,0.344474935
97,90.63,0.356425012
98,90.33,0.366374142
99,90.87,0.337042312
100,89.11,0.406936094
101,91.23,0.330586138
102,90.86,0.378022056
103,91.4,0.34561555
104,90.66,0.354517256
105,90.56,0.37214343
106,91.75,0.342961553
107,91.39,0.345599516
108,90.83,0.39460793
109,91.85,0.335830598
110,90.85,0.425770842
111,90.93,0.369399812
112,90.54,0.420364377
113,91.66,0.342346048
114,91.69,0.346228884
115,91.43,0.394030977
116,91.86,0.345359314
117,92.09,0.386340464
118,92.6,0.347995759
119,92.36,0.339311763
120,92.45,0.380458076
121,92.81,0.339524364
122,92.25,0.377505818
123,92.81,0.385850696
124,92.63,0.375801621
125,92.9,0.396939813
126,92.89,0.380394704
127,93.34,0.374605205
128,93.19,0.381354846
129,93.68,0.366566489
130,93.82,0.363649433
131,93.49,0.376596796
132,93.91,0.368369012
133,93.85,0.371450855
134,93.74,0.377918912
135,93.52,0.380372379
136,93.64,0.372804411
137,93.94,0.37783369
138,94.07,0.370509265
139,93.98,0.373514656
140,94.17,0.370718343
141,94.12,0.368491186
142,94.15,0.372325379
143,94.26,0.37096293
144,94.21,0.366222262
145,94.12,0.360414862
146,94.26,0.368689448
147,94.17,0.365468084
148,94.2,0.366443118
149,94.22,0.36450455
150,94.3,0.365314307
151,94.18,0.367236502
152,94.19,0.368534096
153,94.19,0.36823835
154,94.2,0.367708316
