Epoch,Accuracy,Loss
0,55.62,1.236231855
1,70.29,0.828552341
2,74.09,0.762887679
3,78.08,0.638511309
4,82.57,0.511718527
5,78.23,0.637035395
6,77.97,0.640973887
7,79.5,0.614716686
8,82.62,0.513932487
9,79.84,0.622389218
10,85.3,0.45103927
11,86.04,0.432529378
12,87.89,0.37581242
13,89.07,0.332367372
14,89.69,0.325837768
15,77.55,0.70348348
16,81.95,0.551092592
17,81.14,0.608876263
18,85.31,0.429364292
19,84.37,0.468441555
20,87.06,0.392329015
21,84.16,0.49274309
22,87.97,0.373661282
23,87.76,0.40742869
24,87.11,0.410444124
25,89.29,0.358296954
26,88.9,0.386615422
27,90.09,0.348434221
28,90.49,0.337611166
29,91.09,0.336848961
30,91.25,0.328562874
31,91.44,0.321133415
32,91.72,0.321234539
33,91.94,0.319303282
34,91.92,0.317468724
35,83.59,0.550465571
36,85.51,0.467315895
37,87,0.399888169
38,83.99,0.566523133
39,82.95,0.585701189
40,84.3,0.53802096
41,87.18,0.406117477
42,87.35,0.417915454
43,87.47,0.41777276
44,87.62,0.428279874
45,88.7,0.377741112
46,86.3,0.502106718
47,89.11,0.367959842
48,88.62,0.394198561
49,88.44,0.40198706
50,89.12,0.379623392
51,89.48,0.370674673
52,89,0.41086107
53,89.98,0.361720059
54,90.18,0.365226054
55,89.85,0.361741995
56,90.73,0.359344176
57,90.78,0.355989119
58,91.56,0.340075302
59,92.2,0.327174741
60,91.91,0.329662009
61,92.24,0.330737525
62,91.96,0.342208245
63,92.15,0.334437906
64,92.79,0.332691788
65,92.55,0.337009277
66,92.6,0.338587445
67,92.95,0.331916839
68,92.96,0.327700707
69,92.95,0.331084678
70,92.99,0.325637073
71,92.91,0.327068745
72,93.07,0.325279239
73,93.13,0.327946027
74,92.98,0.327235941
75,84.71,0.540990861
76,87.84,0.389268308
77,87.17,0.417030251
78,87.34,0.412572228
79,87.53,0.431737167
80,86.33,0.456912218
81,88.08,0.413450288
82,88.2,0.409134051
83,87.8,0.409558937
84,86.98,0.457504934
85,88.83,0.371002023
86,88.51,0.391153387
87,88.24,0.400901081
88,89.63,0.357272261
89,89.13,0.391094854
90,89.12,0.381165069
91,89.07,0.385869651
92,89.1,0.382263024
93,89.83,0.375038197
94,88.65,0.424562844
95,90.34,0.333737521
96,90.92,0.312521912
97,88.17,0.432313363
98,89.81,0.358062137
99,89.89,0.368581765
100,89.72,0.350218183
101,90.35,0.371763964
102,87.54,0.465491047
103,89.96,0.373953268
104,90.5,0.352663509
105,89.85,0.368862924
106,90.24,0.358386695
107,91.05,0.339332181
108,90.05,0.390012988
109,90.85,0.35708865
110,89.67,0.422350496
111,91.04,0.341015515
112,91.2,0.339387397
113,91.03,0.331263971
114,90.9,0.385472066
115,91.41,0.349190476
116,91.34,0.34394921
117,91.61,0.356026615
118,92.14,0.331254798
119,91.61,0.342909632
120,91.25,0.379149438
121,91.89,0.371025982
122,92.17,0.350352804
123,91.74,0.364653913
124,91.86,0.382616022
125,92.16,0.378902891
126,92.91,0.328050684
127,92.37,0.362448383
128,92.13,0.352516573
129,92.76,0.346501591
130,92.95,0.353650425
131,93.25,0.330253136
132,93.2,0.347093503
133,93.24,0.337695097
134,93.19,0.332279399
135,93.32,0.32558948
136,93.58,0.318184005
137,93.66,0.321105652
138,93.69,0.312625345
139,93.72,0.316998831
140,93.77,0.315553619
141,93.79,0.319749406
142,93.76,0.318670787
143,93.74,0.324884454
144,93.84,0.318348742
145,93.73,0.319517785
146,93.78,0.316804744
147,93.8,0.318182578
148,93.78,0.3163505
149,93.85,0.318620115
150,93.76,0.31705932
151,93.75,0.31805096
152,93.82,0.31475652
153,93.78,0.31815607
154,93.76,0.316861166
