Epoch,Accuracy,Loss
0,27.3,1.861126127
1,41.53,1.581178694
2,52.7,1.30829911
3,59.62,1.104776659
4,66.42,0.959206511
5,62.76,1.104142464
6,66.63,1.007940757
7,67.01,1.097145677
8,74.29,0.787425559
9,78.83,0.639157931
10,81.04,0.572562024
11,83.75,0.48911637
12,84.78,0.454250595
13,86.16,0.418751306
14,86.69,0.40013786
15,79.93,0.603401407
16,79.23,0.657269535
17,78.94,0.649789062
18,81.82,0.549545899
19,83.3,0.532588928
20,84.48,0.470588558
21,85.58,0.431333484
22,85.69,0.434685504
23,85.98,0.438785031
24,86.55,0.422669145
25,86.37,0.4366944
26,88.66,0.365139314
27,88.32,0.380241666
28,89.14,0.35422041
29,89.45,0.348385713
30,89.99,0.338363007
31,90.64,0.320715186
32,90.75,0.319754644
33,90.9,0.321057024
34,90.9,0.320433661
35,81.84,0.599097181
36,84.91,0.455316998
37,80.12,0.698220487
38,83.68,0.496263923
39,82.55,0.558872084
40,86.89,0.411716979
41,86.4,0.449535368
42,86.63,0.438499876
43,87.88,0.377894211
44,88.84,0.363696754
45,87.53,0.410947914
46,87.37,0.434536333
47,88.78,0.360333954
48,87.4,0.45108849
49,87.82,0.425412938
50,88.4,0.417082098
51,88.42,0.375508916
52,89.3,0.36633865
53,88.66,0.428393622
54,90.64,0.319125517
55,90.17,0.363817823
56,90.35,0.364752601
57,90.79,0.354623963
58,90.65,0.364956494
59,90.71,0.35475076
60,91.57,0.364015162
61,91.09,0.419681598
62,91.91,0.343851791
63,91.84,0.367152345
64,92,0.360857776
65,92.29,0.364092715
66,92.38,0.37261562
67,92.58,0.3607474
68,92.73,0.364361893
69,92.91,0.36117495
70,92.84,0.364391776
71,92.82,0.359324551
72,92.91,0.36148143
73,92.89,0.356971526
74,92.83,0.358937056
75,84.39,0.554304103
76,87.06,0.408461974
77,87.31,0.408533921
78,87.84,0.40349109
79,86.13,0.482061067
80,86.21,0.477089915
81,85.99,0.497922139
82,89.34,0.343023831
83,88.77,0.385838769
84,89.39,0.367981525
85,88.88,0.406484547
86,89.74,0.357688842
87,89.54,0.381824988
88,88.49,0.411246899
89,87.9,0.487365716
90,88.41,0.417530261
91,89.21,0.413537589
92,89.74,0.36095082
93,89.09,0.416941778
94,89.82,0.372023533
95,89.67,0.392145857
96,89.55,0.381542096
97,90.09,0.353132239
98,90.09,0.389503401
99,88.82,0.420013318
100,89.54,0.392959827
101,88.8,0.433704337
102,89.15,0.398338157
103,90.12,0.380595428
104,86.17,0.591209909
105,88.7,0.470359702
106,90.54,0.373163915
107,90.16,0.409423763
108,90.09,0.410853217
109,90.82,0.36224044
110,90.64,0.369074683
111,91,0.347613962
112,90.5,0.378483194
113,90.46,0.38522373
114,91.53,0.361763755
115,89.81,0.471946501
116,90.31,0.452601981
117,91.48,0.382366868
118,91.27,0.394621929
119,91.39,0.406897532
120,91.98,0.381035191
121,91.52,0.418643069
122,91.86,0.386848462
123,91.72,0.398670282
124,91.83,0.390319905
125,92.6,0.381637931
126,92.06,0.390416836
127,92.23,0.402953267
128,92.03,0.435638594
129,92.6,0.383991131
130,92.78,0.375714858
131,92.91,0.37684384
132,93.1,0.370394599
133,92.99,0.37892488
134,93.11,0.385263432
135,93.05,0.39114583
136,93.17,0.384583283
137,93.14,0.385528536
138,93.06,0.383695543
139,93.29,0.37419147
140,93.45,0.376337523
141,93.39,0.369724853
142,93.32,0.37315648
143,93.39,0.374871021
144,93.42,0.373102227
145,93.47,0.370032517
146,93.39,0.370193649
147,93.51,0.371060135
148,93.47,0.369522297
149,93.45,0.370785318
150,93.46,0.371546632
151,93.58,0.367905621
152,93.51,0.374793217
153,93.45,0.370844413
154,93.55,0.371263403
