Epoch,Accuracy,Loss
0,60.05,1.785995152
1,62.51,1.645318554
2,63.96,1.662547682
3,68.82,1.480512654
4,70.55,1.388894475
5,60.72,1.640019772
6,61.59,1.773889342
7,60.43,1.857846168
8,63.43,1.649351355
9,66.37,1.619965385
10,67.97,1.524525898
11,69.13,1.529567698
12,70.46,1.50610604
13,71.28,1.494060154
14,71.16,1.480550828
15,60.9,1.846500577
16,61.41,1.762070666
17,61.36,1.774760073
18,61.02,1.736063572
19,63.06,1.678852463
20,63.92,1.673126052
21,61.59,1.907442905
22,65.06,1.684252674
23,65.32,1.801902219
24,66.57,1.694752946
25,67.95,1.644661529
26,68.29,1.643435102
27,69.23,1.638368134
28,69.68,1.617433973
29,70.49,1.601202019
30,70.6,1.604459688
31,71.29,1.603825076
32,71.03,1.588213799
33,70.98,1.590252443
34,71.19,1.592982021
35,59.35,1.924020077
36,62.04,1.667557286
37,60.99,1.799800293
38,62.64,1.688616203
39,61.11,1.774518888
40,60.28,1.924876933
41,59.45,1.940339874
42,61.5,1.812010443
43,63.88,1.677863685
44,63.25,1.663565991
45,64.48,1.726860039
46,63.73,1.700890596
47,66.07,1.634977559
48,66.12,1.677421963
49,64.51,1.765608856
50,65.49,1.730186866
51,65.74,1.696246092
52,66.43,1.728083387
53,67.61,1.657204763
54,66.9,1.760403673
55,68.98,1.682494521
56,69.48,1.636224446
57,68.57,1.656280505
58,69.58,1.681969934
59,69.67,1.673223292
60,70.24,1.689200791
61,70.23,1.666465313
62,70.67,1.645227561
63,70.97,1.670783788
64,71.29,1.642015294
65,71.47,1.642380219
66,71.65,1.643001263
67,71.58,1.646377597
68,71.7,1.635446143
69,71.83,1.640764097
70,71.94,1.626216774
71,72.02,1.62736384
72,72.13,1.633612507
73,72.13,1.635579806
74,72.17,1.627450128
75,58.87,1.841798279
76,59.75,1.86832381
77,58.51,2.022569143
78,60.74,1.805360856
79,61.73,1.756172446
80,62.31,1.644124507
81,63.58,1.672060798
82,63.3,1.64784837
83,61.14,1.802050688
84,63.76,1.69548557
85,62.45,1.79746238
86,62.89,1.747462844
87,62.95,1.844145404
88,64.85,1.702834204
89,63.54,1.763927171
90,63.91,1.793002633
91,64.17,1.797981629
92,65.37,1.728850393
93,64.37,1.712770903
94,63.81,1.758013144
95,63.6,1.853210104
96,63.88,1.799347987
97,63.83,1.752466642
98,65.28,1.788349421
99,65.08,1.799753137
100,65.49,1.853351919
101,65.64,1.715149486
102,65.23,1.714885056
103,65.61,1.733605778
104,64.72,1.823397321
105,65.91,1.785385184
106,64.64,1.837456595
107,65.39,1.821411292
108,66.81,1.725464623
109,66.37,1.77882859
110,65.56,1.813516576
111,66.9,1.779265294
112,66.29,1.874228267
113,66.18,1.792464156
114,67.77,1.756660689
115,66.61,1.84342316
116,67.66,1.783091135
117,68.73,1.765761541
118,68.53,1.72247274
119,68.79,1.74399647
120,69.33,1.71570371
121,69.19,1.773221071
122,70.06,1.735885127
123,69.73,1.735580839
124,69.98,1.754276131
125,70.52,1.696644286
126,70.89,1.712573425
127,70.97,1.70354286
128,71.04,1.705399655
129,71.48,1.686277634
130,70.95,1.683178447
131,71.3,1.675158147
132,71.53,1.671342017
133,71.69,1.666424247
134,71.9,1.659144504
135,71.68,1.662340904
136,72.34,1.641247522
137,72.33,1.626939161
138,72.55,1.620080816
139,72.4,1.620860019
140,72.29,1.609044913
141,72.57,1.617056633
142,72.71,1.607304374
143,72.79,1.610682513
144,72.66,1.61550292
145,72.67,1.608504788
146,72.79,1.602002544
147,72.85,1.604418177
148,72.78,1.599761568
149,72.64,1.610530763
150,72.78,1.604316807
151,72.82,1.603756109
152,72.84,1.607541443
153,72.8,1.599344807
154,72.71,1.603883449
