Epoch,Accuracy,Loss
0,51.76,1.84040409
1,59.4,1.479664613
2,61.16,1.402164023
3,65.64,1.247931186
4,66.98,1.162130181
5,55.91,1.651603424
6,59.33,1.502039616
7,58.17,1.596781774
8,60.95,1.409350341
9,63.01,1.311652206
10,61.77,1.394043823
11,65.73,1.239154111
12,66.47,1.183306422
13,67.27,1.147588555
14,67.87,1.133222633
15,56.86,1.607467265
16,55.47,1.698146406
17,56.31,1.618546408
18,59.98,1.454441702
19,59.09,1.492166632
20,59.32,1.472752972
21,61.15,1.396598777
22,60.89,1.427987917
23,61.79,1.365628607
24,61.88,1.430578741
25,64.35,1.288965418
26,64.64,1.27863787
27,65.66,1.238182147
28,65.72,1.23606895
29,67.14,1.160953254
30,67.61,1.166583183
31,67.93,1.143724211
32,68.06,1.139091396
33,68.41,1.128373908
34,68.42,1.126222282
35,55.77,1.677350544
36,58.9,1.565923805
37,60.23,1.463727031
38,56.55,1.647709901
39,58.89,1.518074046
40,56.87,1.656065984
41,58.82,1.505722619
42,61.41,1.392528399
43,59.62,1.448149032
44,58.39,1.520539248
45,61.19,1.415039702
46,59.75,1.476223337
47,61.86,1.390725118
48,60.54,1.466893468
49,62.64,1.351709902
50,61.73,1.414206721
51,60.83,1.41414493
52,61.72,1.395025416
53,63.12,1.32919161
54,64.03,1.312511056
55,63.28,1.37374801
56,63.56,1.316724988
57,64.85,1.270302675
58,65.77,1.239185482
59,65.99,1.219297365
60,66.3,1.213424885
61,66.39,1.221918829
62,66.92,1.199698931
63,67.57,1.169586791
64,67.57,1.197093906
65,67.78,1.180390616
66,68.24,1.150623438
67,68.36,1.152405218
68,68.51,1.142130051
69,68.85,1.137460478
70,69.15,1.129705767
71,69.02,1.133665592
72,69.09,1.124350628
73,69.15,1.126896705
74,69.2,1.126735095
75,59.49,1.498396356
76,57.07,1.661226662
77,56.02,1.664398372
78,59.17,1.521279513
79,58.92,1.525254891
80,56.05,1.649643843
81,57.3,1.624457873
82,60.08,1.443465813
83,60.67,1.427371051
84,59.73,1.474615935
85,58.88,1.530733882
86,58.19,1.599768205
87,60.42,1.428739921
88,60.61,1.450014833
89,58.29,1.545626321
90,59.79,1.465238805
91,61.07,1.422223616
92,62.03,1.374855079
93,60.17,1.482114341
94,61.53,1.406859905
95,61.12,1.466308766
96,62.55,1.365652518
97,59.72,1.503535228
98,61.66,1.400665977
99,61.17,1.453148881
100,62.42,1.384009724
101,60.7,1.473779843
102,61.03,1.472839572
103,61.66,1.415076361
104,62.54,1.36798144
105,62.3,1.38636249
106,61.95,1.395091847
107,60.22,1.504217377
108,62.62,1.3514881
109,62.99,1.337404619
110,61.26,1.484935761
111,63.6,1.317612621
112,64.48,1.292450843
113,63.77,1.3329471
114,64.9,1.254442754
115,62.73,1.374174416
116,65.09,1.265687998
117,64.84,1.294446029
118,65.57,1.255327945
119,63.83,1.322052206
120,65.69,1.269837756
121,66.36,1.226736061
122,66.2,1.232324735
123,65.52,1.266073501
124,66.56,1.230411292
125,65.45,1.248887387
126,65.87,1.237822697
127,65.3,1.268083201
128,66.56,1.216567297
129,66.62,1.242576698
130,67.1,1.193643371
131,67.46,1.208149014
132,67.7,1.184116758
133,68.04,1.168252186
134,67.85,1.164561291
135,68.51,1.172218046
136,68.46,1.160508274
137,68.58,1.148212502
138,68.51,1.142620804
139,68.74,1.157718332
140,68.65,1.136914963
141,68.6,1.150594479
142,68.87,1.139200665
143,68.95,1.12464531
144,69.37,1.117511713
145,69.21,1.121167225
146,69.42,1.124819881
147,68.99,1.122104664
148,69.55,1.122077757
149,69.62,1.115107938
150,69.62,1.119400772
151,69.74,1.112697068
152,69.57,1.118722631
153,69.59,1.119694901
154,69.54,1.121349602
