Epoch,Accuracy,Loss
42,55.45,1.647743127
43,59.34,1.454787619
44,60.07,1.439498659
45,58.26,1.536329734
46,59.68,1.464002352
47,54.75,1.76189584
48,60.26,1.422689634
49,60.87,1.420352395
50,62.22,1.359921015
51,63.07,1.334033957
52,62.05,1.34505636
53,61.91,1.383160463
54,64.43,1.269885934
55,64.67,1.249241915
56,63.05,1.371980973
57,65.57,1.24148136
58,65.48,1.248480743
59,66.01,1.229492237
60,65.27,1.267847702
61,66.52,1.214200423
62,67.93,1.173544091
63,67.91,1.200885536
64,67.91,1.183052774
65,68.48,1.16490878
66,68.47,1.154703198
67,69.03,1.150633527
68,69.18,1.149354577
69,69.74,1.139639484
70,69.61,1.136372101
71,69.84,1.132051708
72,69.9,1.134729075
73,70.22,1.135496391
74,70.05,1.132852247
75,56.04,1.681176653
76,56.38,1.614554291
77,59.44,1.493089936
78,57.02,1.604220247
79,58.32,1.521336309
80,60.3,1.450356666
81,58.58,1.539757074
82,57.25,1.65672601
83,59.06,1.528237781
84,56.39,1.660647605
85,59.68,1.522199958
86,60.24,1.481925759
87,61.18,1.412652725
88,61.35,1.401282141
89,58.44,1.574270733
90,60.59,1.461063588
91,61.09,1.457120079
92,60.17,1.472141242
93,62.17,1.362187061
94,61.47,1.417575283
95,60.14,1.51972755
96,60.84,1.466253524
97,60.3,1.450138186
98,60.99,1.508022493
99,62.72,1.389835131
100,61.51,1.410044989
101,64.09,1.346388219
102,64.07,1.292206211
103,63.49,1.343762219
104,63.73,1.327877942
105,62.59,1.36063671
106,62.25,1.432408008
107,62.98,1.417774631
108,64.06,1.32910931
109,63.9,1.35078081
110,63.5,1.348159351
111,64.69,1.300605703
112,64.46,1.336649885
113,66.15,1.260371617
114,64.08,1.362089115
115,65.86,1.279771673
116,65.55,1.307215884
117,65.82,1.290547661
118,65.57,1.27426532
119,66.72,1.262552869
120,65.47,1.339710615
121,65.42,1.309006998
122,65.08,1.355388515
123,65.74,1.328000618
124,67.24,1.246739513
125,67.86,1.210045227
126,68.38,1.243769308
127,68.13,1.219714732
128,68.35,1.207717582
129,68.04,1.235583637
130,68.76,1.225764211
131,68.8,1.22940299
132,69.43,1.204973675
133,69.18,1.227247518
134,69.66,1.193135013
135,70.34,1.191505856
136,69.75,1.222644522
137,69.59,1.216169257
138,70.32,1.204240855
139,70.21,1.205144988
140,70.62,1.201604252
141,70.49,1.210633875
142,71.13,1.193300662
143,71.04,1.208472008
144,71.24,1.209174619
145,71.15,1.206576521
146,71.26,1.213557958
147,71.22,1.212866398
148,71.3,1.209747008
149,71.49,1.213486058
150,71.48,1.214068827
151,71.59,1.209187902
152,71.39,1.211251442
153,71.44,1.216663339
154,71.46,1.221349584
